step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
628,CASH_OUT,5897.24,C738853128,49795.0,43897.76,C242755611,4028.1,9925.34,0,0
587,CASH_OUT,440.39,C377267113,49450.99,49010.6,C936234894,98432.85,98873.24,0,0
625,DEBIT,3893.38,C911506997,1204.09,0.0,C566705616,15452.14,19345.52,0,0
420,PAYMENT,129.32,C953526216,9770.77,9641.45,M676376089,85485.17,85614.49,0,0
422,CASH_IN,3029.6,C475186645,9612.09,6582.49,C428942154,81841.13,84870.73,0,0
104,CASH_IN,874.56,C953850835,35630.73,34756.17,C605444380,13982.87,14857.43,0,0
254,DEBIT,9320.25,C622339118,38928.73,29608.48,C431749767,34558.73,43878.98,0,0
227,PAYMENT,2789.9,C883832756,32153.67,29363.77,M498725798,64407.08,67196.98,0,0
112,DEBIT,928.7,C465089225,3932.83,3004.13,C952851884,16645.12,17573.82,0,0
510,TRANSFER,676.4,C305632042,46175.21,45498.81,C591060871,23050.33,23726.73,0,0
473,TRANSFER,2554.33,C629213066,25348.2,22793.87,C453609732,53694.28,56248.61,0,0
99,CASH_OUT,801.15,C707978380,7493.01,6691.86,C267138933,30334.34,31135.49,0,0
153,PAYMENT,521.96,C682856603,16855.1,16333.14,M354760728,13279.93,13801.89,0,0
338,TRANSFER,2612.97,C926166955,7601.96,4988.99,C358157101,30402.83,33015.8,0,0
706,CASH_OUT,3225.99,C561272453,29413.82,26187.83,C606408498,31434.37,34660.36,0,0
163,CASH_OUT,684.61,C215648272,627.5,0.0,C244261447,45429.14,46113.75,0,0
720,CASH_OUT,1923.99,C680861447,19775.3,17851.31,C171373040,51271.63,53195.62,0,0
681,PAYMENT,2728.86,C367792538,8829.98,6101.12,M744389549,10550.77,13279.63,0,0
161,CASH_OUT,7119.69,C842260942,46022.45,38902.76,C770338641,98315.71,105435.4,0,0
580,PAYMENT,4071.88,C713309137,19182.65,15110.77,M491357514,90465.76,94537.64,0,0
398,CASH_OUT,1370.33,C510512688,4276.68,2906.35,C713012563,58122.4,59492.73,0,0
277,PAYMENT,4656.28,C578168287,45475.45,40819.17,M152263578,80611.72,85268.0,0,0
504,CASH_OUT,1462.12,C184419998,43298.33,41836.21,C828029476,59308.59,60770.71,0,0
392,TRANSFER,353.52,C892266802,23103.44,22749.92,C287703119,62764.4,63117.92,0,0
135,CASH_IN,1047.96,C654336833,10748.61,9700.65,C609490801,89216.07,90264.03,0,0
195,TRANSFER,4088.35,C939728165,38164.09,34075.74,C319604612,76597.39,80685.74,0,0
401,CASH_OUT,7802.85,C591051191,19734.42,11931.57,C710949808,47130.25,54933.1,0,0
640,TRANSFER,10278.71,C448174957,24042.19,13763.48,C176519985,29693.71,39972.42,0,0
33,CASH_OUT,2552.85,C311723619,19798.04,17245.19,C273197213,11466.66,14019.51,0,0
688,TRANSFER,1631.86,C499259285,8159.79,0.0,C437826622,65779.09,65779.09,1,0
460,PAYMENT,447.01,C984944106,31923.86,31476.85,M827067912,32832.25,33279.26,0,0
470,CASH_OUT,275.42,C232103647,33806.09,33530.67,C480230221,46094.69,46370.11,0,0
375,CASH_OUT,1832.13,C410000653,32286.84,30454.71,C399275030,59230.09,61062.22,0,0
22,PAYMENT,3257.85,C982452227,34395.51,31137.66,M498714426,75414.02,78671.87,0,0
670,PAYMENT,983.62,C394370441,40804.01,39820.39,M823412905,59671.67,60655.29,0,0
38,CASH_OUT,2812.34,C680583925,31464.73,28652.39,C453873494,26018.95,28831.29,0,0
230,CASH_OUT,2119.64,C216118888,11679.48,9559.84,C100472277,83612.53,85732.17,0,0
365,PAYMENT,7069.93,C212053917,29270.28,22200.35,M186937239,37968.68,45038.61,0,0
563,CASH_IN,592.9,C624858605,38837.1,38244.2,C541696457,54654.18,55247.08,0,0
438,DEBIT,2240.46,C915382678,19316.1,17075.64,C109950169,85962.04,88202.5,0,0
283,PAYMENT,1340.22,C351636420,12051.0,10710.78,M674529420,79460.31,80800.53,0,0
27,PAYMENT,763.09,C481723782,42399.06,41635.97,M648815893,23086.04,23849.13,0,0
226,CASH_OUT,1110.16,C857156262,47340.46,46230.3,C697947239,28924.73,30034.89,0,0
277,CASH_IN,877.25,C554406195,1632.19,754.94,C409313864,50440.19,51317.44,0,0
609,CASH_OUT,1880.08,C615773882,38185.15,36305.07,C798584121,34391.99,36272.07,0,0
284,TRANSFER,2046.42,C403796597,15090.73,13044.31,C957812582,68188.2,70234.62,0,0
481,PAYMENT,5021.22,C690939543,22083.84,17062.62,M620918640,56177.17,61198.39,0,0
453,TRANSFER,3805.2,C656013837,29162.94,25357.74,C587101959,61547.83,65353.03,0,0
659,CASH_OUT,905.69,C320766375,42007.6,41101.91,C443084897,85158.72,86064.41,0,0
516,PAYMENT,6700.94,C223029801,7636.59,935.65,M938772901,63549.2,70250.14,0,0
547,TRANSFER,5074.07,C856926675,10145.26,5071.19,C383539336,75907.44,80981.51,0,0
192,PAYMENT,2462.83,C667747822,48932.36,46469.53,M238001784,92344.56,94807.39,0,0
49,TRANSFER,52.01,C472437730,17149.12,17097.11,C122254588,23301.07,23353.08,0,0
512,PAYMENT,591.58,C389956531,40128.39,39536.81,M342257907,82184.84,82776.42,0,0
17,PAYMENT,3898.53,C836618467,27679.84,23781.31,M429965858,67673.26,71571.79,0,0
172,DEBIT,1516.75,C317260643,45319.11,43802.36,C892488231,35901.91,37418.66,0,0
220,PAYMENT,341.55,C794292474,29548.37,29206.82,M858541166,42735.25,43076.8,0,0
158,TRANSFER,1316.72,C712211677,41539.64,40222.92,C525744956,75263.03,76579.75,0,0
477,PAYMENT,600.34,C748392334,1894.12,1293.78,M429075225,76474.34,77074.68,0,0
46,PAYMENT,5582.23,C779251208,4496.27,0.0,M887771001,11858.17,17440.4,0,0
373,TRANSFER,5506.39,C957236552,27910.54,22404.15,C486334768,91961.58,97467.97,0,0
518,PAYMENT,1228.73,C210005891,31723.79,30495.06,M167662829,31336.21,32564.94,0,0
99,PAYMENT,374.49,C689286184,33130.07,32755.58,M980329261,55276.53,55651.02,0,0
37,DEBIT,1116.16,C208220889,11034.2,9918.04,C868824748,1573.87,2690.03,0,0
280,PAYMENT,349.54,C736723479,46020.72,45671.18,M435069739,18366.22,18715.76,0,0
349,PAYMENT,911.18,C157225372,4059.64,3148.46,M715156902,55246.52,56157.7,0,0
497,CASH_OUT,3692.07,C481255476,5610.39,1918.32,C107258312,25105.46,28797.53,0,0
302,PAYMENT,868.09,C444252414,34580.09,33712.0,M193486942,38812.78,39680.87,0,0
181,CASH_OUT,1969.26,C277792013,13358.99,11389.73,C277104446,74026.94,75996.2,0,0
607,PAYMENT,321.38,C646114543,40879.05,40557.67,M858978817,78159.22,78480.6,0,0
99,PAYMENT,1072.84,C901342832,5630.78,4557.94,M864098801,82078.85,83151.69,0,0
700,TRANSFER,106.11,C705897229,1400.56,1294.45,C526397929,72587.31,72693.42,0,0
116,CASH_IN,1991.11,C335423941,22075.68,20084.57,C448270841,89979.53,91970.64,0,0
191,PAYMENT,1072.83,C203158537,2382.93,1310.1,M818266729,56050.81,57123.64,0,0
253,TRANSFER,5144.39,C372397651,17309.09,12164.7,C851127726,36143.06,41287.45,0,0
161,PAYMENT,1251.22,C278207652,15929.92,14678.7,M784311622,75888.59,77139.81,0,0
256,PAYMENT,2044.84,C477180427,44592.5,42547.66,M988045376,16800.16,18845.0,0,0
323,DEBIT,9397.27,C961642339,35229.59,25832.32,C502455585,27228.77,36626.04,0,0
128,PAYMENT,2577.99,C959675742,5727.3,3149.31,M472222609,89293.12,91871.11,0,0
18,DEBIT,1740.23,C888969436,48521.29,46781.06,C604021987,44883.78,46624.01,0,0
735,PAYMENT,263.2,C738378650,2497.49,2234.29,M814291798,56709.31,56972.51,0,0
566,DEBIT,4305.43,C878005110,26059.28,21753.85,C995814368,57010.28,61315.71,0,0
570,TRANSFER,2575.73,C242264526,26829.43,24253.7,C935895923,54172.98,56748.71,0,0
323,DEBIT,292.19,C295650370,30570.43,30278.24,C389755901,41190.41,41482.6,0,0
686,PAYMENT,709.81,C946144283,2391.4,1681.59,M395989155,995.09,1704.9,0,0
626,CASH_OUT,1933.57,C549428285,22550.33,20616.76,C318707329,1187.92,3121.49,0,0
288,CASH_OUT,120.27,C922839844,45105.9,44985.63,C617696146,12128.24,12248.51,0,0
663,TRANSFER,3172.37,C710680948,32227.38,29055.01,C539584181,22518.28,25690.65,0,0
639,CASH_OUT,651.26,C225290129,18223.33,17572.07,C916179531,90531.17,91182.43,0,0
155,CASH_OUT,1686.94,C440388748,49663.3,47976.36,C140991167,58387.42,60074.36,0,0
490,DEBIT,696.5,C282293998,12373.57,11677.07,C147909724,85755.74,86452.24,0,0
386,TRANSFER,1684.38,C511518056,40628.87,38944.49,C609239390,17485.73,19170.11,0,0
104,TRANSFER,530.81,C106155354,8164.86,7634.05,C566972477,12339.64,12870.45,0,0
393,DEBIT,2258.02,C239945669,35247.19,32989.17,C569391384,78215.07,80473.09,0,0
246,PAYMENT,6036.19,C609223252,28414.01,22377.82,M507523583,26199.58,32235.77,0,0
176,TRANSFER,4122.02,C341507404,44174.64,40052.62,C864100273,74614.77,78736.79,0,0
39,CASH_IN,696.1,C934616422,40587.57,39891.47,C214714149,2712.94,3409.04,0,0
477,TRANSFER,1728.43,C100389552,24303.49,22575.06,C285335964,22689.76,24418.19,0,0
682,PAYMENT,1380.25,C222515414,7939.5,6559.25,M381784312,50378.2,51758.45,0,0
538,TRANSFER,8420.19,C465804549,34336.26,25916.07,C427392052,8682.1,17102.29,0,0
408,DEBIT,4013.9,C326981775,37481.65,33467.75,C877197827,42645.72,46659.62,0,0
525,CASH_IN,289.12,C155462681,29634.36,29345.24,C777220343,60278.26,60567.38,0,0
506,CASH_IN,466.47,C211490208,40155.84,39689.37,C502697963,26215.07,26681.54,0,0
36,CASH_OUT,3031.89,C584915806,22997.94,19966.05,C230852734,38856.38,41888.27,0,0
685,TRANSFER,440.46,C235776267,10502.81,10062.35,C360531047,79750.09,80190.55,0,0
20,PAYMENT,7517.87,C278278587,19968.93,12451.06,M525878569,39046.35,46564.22,0,0
321,PAYMENT,12390.7,C804237137,9502.89,0.0,M804938502,35721.45,48112.15,0,0
512,PAYMENT,3771.87,C705007890,28942.04,25170.17,M680420570,6026.45,9798.32,0,0
400,PAYMENT,72.91,C775972711,1447.15,1374.24,M487317873,65598.24,65671.15,0,0
654,DEBIT,1652.96,C558961663,2703.32,1050.36,C684088866,13196.28,14849.24,0,0
471,CASH_OUT,1307.52,C247414326,49588.43,48280.91,C909024536,31248.47,32555.99,0,0
143,TRANSFER,4022.8,C985115585,41468.99,37446.19,C427481871,55729.14,59751.94,0,0
92,CASH_IN,850.71,C598149490,21646.76,20796.05,C859929847,60828.08,61678.79,0,0
354,CASH_IN,1224.91,C449940634,28989.62,27764.71,C788674669,8052.27,8052.27,1,0
727,CASH_OUT,250.41,C332747472,32040.4,31789.99,C257344235,86925.54,87175.95,0,0
51,TRANSFER,1053.79,C700217577,43190.83,42137.04,C820686957,41078.45,42132.24,0,0
665,PAYMENT,9115.13,C922805715,24308.85,15193.72,M652989177,47093.95,56209.08,0,0
698,TRANSFER,7129.75,C872942260,47888.68,40758.93,C825646130,91203.27,98333.02,0,0
575,PAYMENT,3473.33,C592243922,47276.57,43803.24,M733806350,72887.87,76361.2,0,0
190,TRANSFER,5949.99,C613629970,4730.31,0.0,C872945256,89682.48,95632.47,0,0
125,CASH_IN,598.01,C536334612,32033.26,31435.25,C606312263,30051.75,30649.76,0,0
150,PAYMENT,2436.04,C172455067,1840.38,0.0,M334785960,37118.02,39554.06,0,0
314,PAYMENT,1737.73,C865836161,10245.22,8507.49,M984543506,67262.17,68999.9,0,0
570,TRANSFER,1378.44,C879775262,30395.51,29017.07,C944533815,58062.69,59441.13,0,0
342,CASH_OUT,987.0,C769905391,23003.69,22016.69,C538985792,35452.18,36439.18,0,0
305,PAYMENT,5035.76,C453148573,25337.99,20302.23,M748992079,40792.9,45828.66,0,0
692,PAYMENT,1661.57,C535819964,9434.85,7773.28,M420689544,18613.33,20274.9,0,0
682,CASH_IN,3223.69,C201790824,33055.67,29831.98,C605392870,51973.9,55197.59,0,0
54,PAYMENT,3065.02,C868676437,18115.12,15050.1,M793933589,43333.48,46398.5,0,0
444,CASH_OUT,370.66,C634560632,22186.39,21815.73,C609383414,99483.54,99854.2,0,0
613,TRANSFER,130.43,C415906018,8846.83,8716.4,C623780890,94160.98,94291.41,0,0
264,TRANSFER,4585.88,C898193377,39994.26,35408.38,C624411019,47087.4,51673.28,0,0
53,PAYMENT,1689.93,C661639550,41489.75,39799.82,M765860565,75624.01,77313.94,0,0
572,CASH_OUT,4157.95,C134332437,42922.16,38764.21,C305337929,27504.57,31662.52,0,0
620,DEBIT,886.23,C454926063,20457.1,19570.87,C425367108,87490.26,88376.49,0,0
5,PAYMENT,4953.21,C391965049,14438.04,9484.83,M513100099,23176.57,28129.78,0,0
103,PAYMENT,4446.99,C580914843,49700.49,45253.5,M226080132,87842.43,92289.42,0,0
196,PAYMENT,1206.84,C918233839,40516.5,39309.66,M369054906,31627.15,32833.99,0,0
350,CASH_OUT,1331.29,C229894552,18700.47,17369.18,C343084238,80039.67,81370.96,0,0
47,TRANSFER,1085.39,C566428020,2534.27,1448.88,C245657847,89926.06,91011.45,0,0
656,PAYMENT,93.61,C994871101,2305.35,2211.74,M110775477,61074.63,61168.24,0,0
269,PAYMENT,2914.16,C444469713,39858.55,36944.39,M308381125,8854.78,11768.94,0,0
370,TRANSFER,801.15,C538117840,22846.17,22045.02,C188894089,52645.48,53446.63,0,0
636,DEBIT,5390.71,C889840685,15327.22,9936.51,C156136725,79744.25,85134.96,0,0
106,CASH_OUT,5696.74,C167101128,22368.97,16672.23,C914530012,83119.49,88816.23,0,0
670,PAYMENT,3210.55,C181467764,36683.28,33472.73,M567787909,40732.13,43942.68,0,0
659,PAYMENT,505.9,C804641676,30288.18,29782.28,M813036198,14807.32,15313.22,0,0
657,TRANSFER,238.83,C128626630,35883.97,35645.14,C271468609,44333.27,44572.1,0,0
120,PAYMENT,4243.12,C205081131,5520.32,1277.2,M222316324,28942.02,33185.14,0,0
604,CASH_OUT,5593.86,C310441452,27293.97,21700.11,C170115020,89423.56,95017.42,0,0
58,TRANSFER,1089.81,C292372159,44099.59,43009.78,C345773269,49136.17,50225.98,0,0
346,PAYMENT,1093.35,C617741182,28921.81,27828.46,M522593991,64537.57,65630.92,0,0
741,TRANSFER,1241.87,C646854386,7790.25,6548.38,C565526227,71062.88,72304.75,0,0
474,CASH_OUT,4400.17,C572631033,41651.67,37251.5,C552537451,60778.41,65178.58,0,0
117,TRANSFER,3074.57,C671757941,46076.72,43002.15,C441725092,64192.37,67266.94,0,0
127,CASH_OUT,330.2,C746734737,47766.0,47435.8,C765327091,77956.06,78286.26,0,0
393,CASH_OUT,2522.53,C343811440,6745.31,0.0,C835286154,85072.5,85072.5,1,0
641,CASH_OUT,29.56,C160606616,34878.04,34848.48,C954090639,61980.61,62010.17,0,0
58,CASH_OUT,3103.02,C630569173,46787.37,43684.35,C253847729,74967.1,78070.12,0,0
634,PAYMENT,3621.52,C614477375,12239.29,8617.77,M829865961,34928.54,38550.06,0,0
513,PAYMENT,4222.8,C678318982,23838.94,19616.14,M354616022,46598.72,50821.52,0,0
96,DEBIT,2461.36,C131569033,42841.86,40380.5,C459920888,88716.2,91177.56,0,0
638,CASH_IN,502.92,C273933871,4962.53,4459.61,C769246524,31121.55,31624.47,0,0
118,CASH_OUT,3951.63,C869435381,19472.21,15520.58,C733172900,31044.81,34996.44,0,0
560,CASH_OUT,5756.23,C605350519,5488.39,0.0,C683898456,30385.23,36141.46,0,0
601,PAYMENT,2516.41,C374184716,6883.23,4366.82,M100717621,32130.29,34646.7,0,0
488,TRANSFER,809.37,C187611076,22258.93,21449.56,C432900129,49686.82,50496.19,0,0
237,CASH_IN,499.18,C912827880,42233.24,41734.06,C443601261,19238.98,19738.16,0,0
272,DEBIT,663.17,C417817599,28970.41,28307.24,C248252597,49937.97,50601.14,0,0
189,PAYMENT,47.62,C676935762,17575.72,17528.1,M681811505,22752.23,22799.85,0,0
704,PAYMENT,30.55,C106408642,17230.11,17199.56,M602014368,69538.26,69568.81,0,0
447,TRANSFER,886.13,C352275408,31172.71,30286.58,C513516946,72689.12,73575.25,0,0
581,TRANSFER,6413.57,C686808722,10835.97,4422.4,C238880069,20108.73,26522.3,0,0
247,TRANSFER,2432.71,C457324686,43621.15,41188.44,C517370584,39390.44,41823.15,0,0
76,CASH_OUT,1224.84,C461175266,30137.93,28913.09,C192955146,55165.55,56390.39,0,0
154,PAYMENT,32.27,C341117638,14113.72,14081.45,M486307992,93087.18,93119.45,0,0
656,CASH_OUT,11444.07,C624909984,4020.22,0.0,C446758696,22352.12,33796.19,0,0
435,CASH_OUT,1526.3,C462799366,36508.21,34981.91,C155211492,81833.66,83359.96,0,0
86,CASH_OUT,11925.06,C789003641,11336.18,0.0,C977757654,22596.22,22596.22,1,0
697,CASH_OUT,3188.66,C412471326,11210.31,8021.65,C749958195,57031.81,60220.47,0,0
285,TRANSFER,136.5,C289419968,21136.68,21000.18,C389423093,34653.21,34789.71,0,0
220,CASH_OUT,4902.94,C362949644,49808.47,44905.53,C761857526,86935.94,91838.88,0,0
69,TRANSFER,1894.68,C904222043,6466.59,4571.91,C558923902,2932.5,4827.18,0,0
47,CASH_IN,1512.03,C284842575,24336.79,22824.76,C682771005,82060.93,83572.96,0,0
94,PAYMENT,3550.51,C319102898,11791.91,8241.4,M775398631,51065.19,54615.7,0,0
453,DEBIT,3731.93,C575373080,4838.15,1106.22,C295317697,24343.6,28075.53,0,0
204,PAYMENT,3984.36,C653068888,16556.07,12571.71,M701695179,99239.77,103224.13,0,0
218,PAYMENT,3578.38,C508032003,45612.17,42033.79,M176821521,94088.78,97667.16,0,0
474,TRANSFER,2567.96,C158887010,16544.77,13976.81,C156824928,43631.2,46199.16,0,0
432,CASH_OUT,2819.62,C135196740,6977.29,4157.67,C967659124,89366.51,92186.13,0,0
341,PAYMENT,4895.1,C927452422,24333.64,19438.54,M804812608,66078.85,70973.95,0,0
551,TRANSFER,2937.32,C482455277,13874.2,10936.88,C801384986,36987.81,39925.13,0,0
612,CASH_OUT,272.17,C434002305,34159.37,33887.2,C485251139,52089.45,52361.62,0,0
289,PAYMENT,2597.62,C589142327,12857.49,10259.87,M531684122,84059.98,86657.6,0,0
254,TRANSFER,470.81,C687063804,12383.02,11912.21,C359116912,81629.24,82100.05,0,0
734,PAYMENT,40.89,C225327159,46123.5,46082.61,M717924861,45479.26,45520.15,0,0
357,TRANSFER,607.53,C845586471,28053.39,27445.86,C912480619,42143.44,42750.97,0,0
23,CASH_OUT,424.29,C725688456,7243.01,6818.72,C502637055,2858.31,3282.6,0,0
522,TRANSFER,274.23,C162670712,28366.61,28092.38,C680832337,11474.1,11748.33,0,0
100,CASH_IN,610.14,C161927180,26901.56,26291.42,C659899819,46525.28,47135.42,0,0
180,TRANSFER,2077.81,C909569377,48732.17,46654.36,C380625107,15333.32,17411.13,0,0
223,CASH_OUT,415.62,C335667288,15158.75,14743.13,C931051965,74574.15,74989.77,0,0
659,CASH_OUT,824.31,C893565940,9010.98,8186.67,C306276520,67994.04,68818.35,0,0
442,DEBIT,4741.01,C766526989,18110.32,13369.31,C470903822,90657.64,95398.65,0,0
608,PAYMENT,5479.29,C142047029,44388.94,38909.65,M471130778,50041.81,55521.1,0,0
325,PAYMENT,1017.73,C172490087,40674.14,39656.41,M952624775,65249.67,66267.4,0,0
516,TRANSFER,5735.38,C246216436,21336.68,15601.3,C745718878,13621.35,19356.73,0,0
16,DEBIT,2208.08,C463845185,14293.49,12085.41,C977529611,82686.73,84894.81,0,0
336,PAYMENT,646.65,C181167834,47120.86,46474.21,M470479437,9914.14,10560.79,0,0
258,CASH_IN,3514.04,C894770125,31382.27,27868.23,C594592100,85857.67,89371.71,0,0
497,PAYMENT,6385.64,C710500927,43139.23,36753.59,M761978587,6697.54,13083.18,0,0
160,PAYMENT,2696.41,C284278875,4679.99,1983.58,M597293164,14987.02,17683.43,0,0
475,PAYMENT,567.02,C916062949,1422.24,855.22,M195260115,55536.39,56103.41,0,0
664,TRANSFER,229.48,C700491380,40504.27,40274.79,C182631697,70279.03,70508.51,0,0
690,DEBIT,656.5,C853748162,29743.46,29086.96,C493928404,48549.11,49205.61,0,0
675,PAYMENT,1038.15,C864543877,33235.18,32197.03,M422952142,38279.91,39318.06,0,0
380,TRANSFER,1020.17,C197084454,32764.86,0.0,C427477928,36492.13,36492.13,1,0
545,PAYMENT,1730.61,C110824902,18019.03,16288.42,M268504967,10842.44,12573.05,0,0
691,CASH_OUT,1763.85,C152401121,26649.67,24885.82,C205985599,61029.56,62793.41,0,0
427,PAYMENT,1598.96,C387666834,41435.58,39836.62,M559930621,90238.72,91837.68,0,0
613,TRANSFER,1058.32,C270853564,11873.37,10815.05,C583070333,18227.33,19285.65,0,0
268,CASH_OUT,287.45,C419280099,44352.06,44064.61,C276725721,81860.43,82147.88,0,0
577,TRANSFER,1359.58,C325967314,7968.79,6609.21,C538095235,43804.85,45164.43,0,0
417,PAYMENT,10634.31,C524964914,40673.16,30038.85,M641145718,86130.42,96764.73,0,0
168,PAYMENT,2657.39,C160902418,34616.16,31958.77,M183702284,41015.9,43673.29,0,0
43,CASH_OUT,1453.55,C175358773,2196.35,742.8,C779679497,83539.02,84992.57,0,0
556,CASH_OUT,222.96,C666662875,3950.25,3727.29,C778168832,40843.26,41066.22,0,0
285,DEBIT,604.61,C375327121,13209.0,12604.39,C621217691,96741.34,97345.95,0,0
397,CASH_OUT,2142.09,C330634758,39783.79,37641.7,C893609696,98456.8,100598.89,0,0
12,CASH_IN,1727.26,C814621388,41213.99,39486.73,C492048086,97726.42,99453.68,0,0
607,TRANSFER,53.45,C934440078,35997.12,35943.67,C336243941,95065.91,95119.36,0,0
302,PAYMENT,230.46,C717989856,25478.38,25247.92,M622553364,10522.95,10753.41,0,0
253,PAYMENT,1105.17,C285056690,3920.49,2815.32,M375554645,21153.68,22258.85,0,0
499,TRANSFER,384.46,C650452885,3231.34,2846.88,C299997436,8229.81,8614.27,0,0
35,CASH_OUT,7920.87,C499368555,48883.61,40962.74,C179636559,23794.92,31715.79,0,0
727,CASH_OUT,91.78,C428943521,35441.3,35349.52,C453638560,65791.6,65883.38,0,0
90,PAYMENT,9133.9,C860286237,28409.53,19275.63,M593073831,89065.84,98199.74,0,0
605,TRANSFER,2676.81,C264827824,5659.42,2982.61,C323658022,29373.51,32050.32,0,0
602,CASH_OUT,1312.36,C329130143,19445.3,18132.94,C525372898,17322.86,18635.22,0,0
418,TRANSFER,1943.24,C815754974,11289.15,9345.91,C123893296,5767.14,7710.38,0,0
115,PAYMENT,1324.61,C966062031,28384.22,27059.61,M131535478,75034.61,76359.22,0,0
617,CASH_OUT,2133.64,C593465170,32809.34,30675.7,C957168583,24198.61,26332.25,0,0
196,PAYMENT,417.2,C601059559,21169.43,20752.23,M739144734,86873.5,87290.7,0,0
501,DEBIT,324.62,C531374749,12361.91,12037.29,C664194214,91949.76,92274.38,0,0
626,CASH_IN,1885.07,C413778164,4435.76,2550.69,C436740750,54547.51,56432.58,0,0
493,TRANSFER,190.03,C210457961,40426.63,40236.6,C574726138,10111.31,10301.34,0,0
75,TRANSFER,869.99,C303024577,19975.46,19105.47,C936555848,13981.32,14851.31,0,0
413,CASH_OUT,6544.65,C901993706,11334.22,4789.57,C953230047,57585.57,64130.22,0,0
376,TRANSFER,5227.98,C537608508,49207.27,43979.29,C992439896,68840.1,74068.08,0,0
420,PAYMENT,4455.6,C241841119,16711.44,12255.84,M182478610,20834.01,25289.61,0,0
729,DEBIT,1773.95,C178856356,3599.89,1825.94,C845785968,69971.26,71745.21,0,0
277,TRANSFER,75.7,C643278551,8469.02,8393.32,C865162200,11716.39,11792.09,0,0
676,PAYMENT,328.48,C516372057,36511.98,36183.5,M103037117,99093.24,99421.72,0,0
394,TRANSFER,6302.23,C818367429,6245.27,0.0,C218085214,55567.65,61869.88,0,0
457,PAYMENT,4530.94,C988539717,2086.86,0.0,M480081455,48298.64,52829.58,0,0
192,PAYMENT,1186.1,C209621458,18914.95,17728.85,M339008180,57354.65,58540.75,0,0
739,TRANSFER,3268.87,C582591233,26265.37,22996.5,C656349409,3214.94,6483.81,0,0
689,TRANSFER,4824.43,C855015881,49343.03,44518.6,C654156711,18033.22,22857.65,0,0
99,TRANSFER,2426.17,C585532174,47298.55,44872.38,C780159316,7759.18,10185.35,0,0
548,CASH_IN,4807.28,C210822339,3925.68,0.0,C101336488,79390.77,84198.05,0,0
96,DEBIT,706.51,C330222688,39200.26,38493.75,C562388665,37148.33,37854.84,0,0
664,PAYMENT,1555.37,C100026820,15481.76,13926.39,M629746092,28320.35,29875.72,0,0
663,PAYMENT,2168.05,C245594415,6579.4,4411.35,M785310905,59255.7,61423.75,0,0
190,CASH_OUT,2498.46,C597883598,16195.45,13696.99,C833347262,28658.83,31157.29,0,0
736,CASH_OUT,10860.15,C661258487,19782.88,8922.73,C887467498,35870.13,46730.28,0,0
37,DEBIT,4680.89,C106873501,25027.58,20346.69,C115490882,42597.33,47278.22,0,0
369,CASH_OUT,147.12,C145528227,11496.83,11349.71,C866146380,74184.64,74331.76,0,0
695,PAYMENT,468.22,C835889186,49983.99,49515.77,M130164323,59663.1,60131.32,0,0
