student_id,career_label,cgpa,tenth_percentage,twelfth_percentage,aptitude_quant,aptitude_logical,aptitude_verbal,aptitude_technical,aptitude_total,num_projects,project_complexity,num_certifications,cert_relevance,interest_match,domain_match,skill_python,skill_java,skill_c,skill_cpp,skill_javascript,skill_typescript,skill_html,skill_css,skill_react,skill_nextjs,skill_nodejs,skill_fastapi,skill_restapi,skill_sql,skill_mysql,skill_postgresql,skill_mongodb,skill_pandas,skill_numpy,skill_statistics,skill_powerbi,skill_tableau,skill_sklearn,skill_tensorflow,skill_pytorch,skill_machine_learning,skill_deep_learning,skill_aws,skill_gcp,skill_azure,skill_docker,skill_kubernetes,skill_git,skill_linux,skill_dsa
110,Software Developer,8.09,93.7,66.4,58.1,65.0,71.6,74.9,67.4,3,2,1,1,1,1,3,3,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1
111,Software Developer,7.1,83.5,64.0,65.4,86.6,65.2,90.3,76.9,2,3,2,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
112,Software Developer,8.78,77.0,86.6,65.5,70.8,72.6,89.8,74.7,4,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3
113,Software Developer,7.77,80.0,83.0,61.9,64.9,65.4,61.0,63.3,1,3,1,1,1,0,3,3,1,3,0,1,1,0,0,1,0,1,2,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2
114,Software Developer,8.55,68.6,74.6,78.1,77.2,66.8,66.1,72.1,2,1,2,1,1,1,2,3,0,2,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,2
115,Software Developer,6.11,71.0,78.6,86.1,59.9,69.2,72.1,71.8,0,3,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,3
116,Software Developer,6.39,72.5,85.4,76.6,92.1,55.5,91.5,78.9,3,2,2,1,1,1,2,1,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,3,0,3
117,Software Developer,7.72,72.6,63.2,66.5,54.4,73.2,78.3,68.1,3,1,2,1,1,1,1,3,0,2,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,2,0,3
118,Software Developer,8.74,76.5,84.4,78.3,60.4,72.9,84.3,74.0,0,2,2,1,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
119,Software Developer,7.81,77.1,71.9,95.0,78.7,84.6,71.9,82.5,2,2,1,1,1,1,3,2,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2
120,Software Developer,7.12,88.5,96.9,81.3,69.0,61.2,97.5,77.2,1,2,1,1,1,1,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
121,Software Developer,7.36,74.6,74.5,68.4,54.5,80.2,74.7,69.5,2,1,1,0,1,1,2,0,0,1,0,0,2,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
122,Software Developer,8.86,93.4,78.0,60.8,65.7,74.4,86.7,71.9,2,3,1,1,0,1,2,3,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
123,Software Developer,7.87,78.4,68.0,75.6,73.3,58.1,60.9,67.0,4,2,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
124,Software Developer,6.73,95.0,78.7,80.5,75.0,59.7,78.8,73.5,1,2,1,1,1,1,0,1,0,1,1,1,0,0,2,0,0,0,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
125,Software Developer,8.53,75.4,63.6,92.0,82.1,79.8,63.0,79.2,2,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2
126,Software Developer,7.66,93.9,81.4,77.6,83.0,55.6,69.5,71.4,2,2,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
127,Software Developer,7.43,86.0,64.3,82.3,46.4,69.0,94.3,73.0,2,2,0,0,1,0,2,0,2,2,0,0,0,0,0,1,0,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
128,Software Developer,7.32,71.9,60.8,61.4,79.7,67.6,64.8,68.4,3,3,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
129,Software Developer,7.07,88.6,78.0,86.6,77.8,63.2,67.4,73.8,2,3,3,0,0,1,3,3,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
130,Software Developer,6.14,77.1,70.9,88.4,74.7,65.3,64.9,73.3,1,3,2,1,1,1,3,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
131,Software Developer,7.63,76.1,83.0,75.2,66.9,58.7,80.9,70.4,4,3,2,1,1,1,1,2,0,3,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,2
132,Software Developer,7.11,78.3,91.6,61.3,80.3,63.5,98.3,75.8,3,2,2,1,1,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,3,0,3
133,Software Developer,6.94,84.2,82.4,61.3,62.8,83.5,82.1,72.4,4,3,2,0,1,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0
134,Software Developer,7.05,73.7,63.8,73.4,74.8,70.6,72.2,72.8,3,2,3,0,0,1,3,3,1,2,0,0,2,0,0,0,0,2,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3
135,Software Developer,7.99,70.7,67.7,83.7,75.4,77.7,68.9,76.4,0,2,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,3
136,Software Developer,6.52,79.9,93.1,76.0,75.7,57.1,89.8,74.6,2,3,0,0,1,1,0,3,0,0,1,2,1,0,0,0,0,0,0,3,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3
137,Software Developer,9.05,75.2,81.1,68.0,81.8,75.2,68.1,73.3,4,3,2,1,1,1,3,3,3,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,3,0,2
138,Software Developer,8.67,75.1,70.8,61.4,94.2,77.6,76.9,77.5,2,2,2,0,1,0,3,3,2,2,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
139,Software Developer,7.12,86.0,66.3,88.8,59.5,65.4,77.8,72.9,2,2,2,0,1,1,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3
140,Software Developer,6.7,77.2,63.5,70.8,79.0,53.0,90.1,73.2,2,2,3,1,1,1,3,2,0,2,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,3,1,3
141,Software Developer,7.53,80.5,74.6,71.4,100.0,58.0,79.9,78.2,2,2,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2
142,Software Developer,7.3,89.7,74.2,61.4,78.3,67.2,72.9,69.9,2,2,2,0,1,1,2,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3
143,Software Developer,6.66,94.5,87.6,82.5,87.6,59.8,83.0,78.2,2,3,3,1,1,1,3,2,0,1,0,0,2,1,0,0,2,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1
144,Software Developer,6.99,83.2,85.7,73.3,70.2,73.5,67.7,71.2,2,2,2,1,1,1,3,3,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1
145,Software Developer,8.15,82.9,75.9,71.7,82.6,40.6,100.0,74.5,2,1,2,1,1,1,3,2,1,3,0,2,0,0,0,1,2,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
146,Software Developer,6.72,80.1,67.0,60.1,81.8,46.3,75.0,65.8,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,0,2,0,1,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
147,Software Developer,7.68,72.5,74.1,75.2,67.9,59.2,72.5,68.7,4,1,0,0,1,1,1,3,0,3,1,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2
148,Software Developer,8.19,80.3,76.9,58.5,70.5,94.6,91.0,78.7,3,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1
149,Software Developer,6.82,88.2,76.0,61.4,98.5,51.0,68.1,69.8,0,3,3,1,1,1,0,3,1,3,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,2,3,0,2
150,Software Developer,8.65,82.3,100.0,62.1,70.0,60.3,72.9,66.3,3,1,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1
151,Software Developer,7.52,75.1,70.5,88.6,47.0,71.3,71.5,69.6,3,2,1,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3
152,Software Developer,6.66,78.7,72.7,95.1,67.6,31.8,73.0,66.9,0,2,1,1,1,0,1,0,0,3,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2
153,Software Developer,8.04,91.0,58.4,70.3,87.6,62.1,77.2,74.3,3,2,1,1,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3
154,Software Developer,7.27,79.6,56.8,72.8,87.6,66.8,81.6,77.2,3,3,3,1,1,1,1,2,3,3,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3
155,Software Developer,8.07,92.3,82.9,48.8,69.0,56.8,70.9,61.4,2,3,2,0,0,1,3,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1
156,Software Developer,8.1,72.0,76.3,63.9,70.6,73.6,82.0,72.5,1,2,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2
157,Software Developer,7.55,78.8,85.3,52.4,63.9,41.2,74.2,57.9,3,3,1,1,1,0,1,2,2,2,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2
158,Software Developer,8.25,86.5,80.8,77.6,76.7,47.6,71.9,68.5,2,2,1,1,1,1,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,1
159,Software Developer,6.52,73.2,68.2,76.0,77.9,55.4,87.3,74.2,0,3,1,1,1,0,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,2
160,Software Developer,7.56,68.3,56.2,84.7,65.1,65.3,76.1,72.8,3,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,2
161,Software Developer,8.34,77.7,61.4,96.0,61.3,83.4,73.4,78.5,4,1,2,0,1,1,2,3,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,1,1,0,0,1,0,0,0,3,0,3
162,Software Developer,6.79,85.3,90.2,70.8,76.7,70.6,93.2,77.8,4,1,2,1,1,1,1,3,3,2,2,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
163,Software Developer,7.77,73.5,83.2,78.8,93.4,66.5,72.9,77.9,2,2,2,1,0,1,2,0,0,3,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
164,Software Developer,8.41,92.1,61.6,86.8,85.7,66.1,76.8,78.8,2,2,3,1,1,0,1,3,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
165,Software Developer,7.74,76.2,85.0,71.0,56.2,57.4,72.4,64.2,2,3,2,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3,0,2
166,Software Developer,7.57,87.5,83.2,77.9,48.9,57.5,76.2,65.1,3,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,1,3,0,2
167,Software Developer,7.69,63.0,79.2,64.7,88.0,43.1,66.3,65.5,1,1,2,1,0,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
168,Software Developer,6.68,76.5,80.7,74.6,79.5,65.7,63.2,70.8,3,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,3,0,1
169,Software Developer,7.96,76.6,83.9,86.8,57.0,61.1,60.6,66.4,1,3,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,3
170,Software Developer,7.08,68.3,88.4,86.0,81.6,45.7,71.8,71.3,3,2,0,0,1,1,0,2,2,0,0,0,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,1,0,2,0,2
171,Software Developer,7.38,86.4,89.2,93.3,77.7,64.3,71.5,76.7,4,3,3,1,0,1,3,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1
172,Software Developer,8.09,73.3,75.1,67.9,78.0,82.4,68.9,74.3,3,2,2,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,3
173,Software Developer,7.6,72.6,74.3,90.6,81.8,41.7,77.4,72.9,3,3,0,0,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
174,Software Developer,6.45,71.4,82.2,92.1,80.5,67.8,76.9,79.3,3,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,2,0,3
175,Software Developer,8.1,74.3,76.8,72.8,60.3,69.5,85.0,71.9,2,2,2,0,1,1,2,2,3,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
176,Software Developer,6.43,78.3,69.2,62.3,75.6,87.1,63.1,72.0,2,1,1,1,1,1,2,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
177,Software Developer,8.06,68.7,77.4,64.7,60.5,72.4,63.1,65.2,2,1,0,0,1,1,2,3,1,3,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3
178,Software Developer,7.2,71.2,65.9,74.7,75.3,72.1,64.0,71.5,2,3,1,1,0,1,2,3,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3
179,Software Developer,7.92,82.1,82.8,62.0,70.1,64.2,56.0,63.1,0,1,1,1,1,0,0,2,3,1,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
180,Software Developer,7.14,73.8,100.0,76.1,55.1,54.5,80.1,66.4,3,2,2,0,1,1,2,3,2,2,0,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
181,Software Developer,8.22,83.4,80.1,76.2,92.7,78.1,95.6,85.7,4,2,2,0,1,1,2,3,0,2,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,1,0
182,Software Developer,7.32,72.2,78.5,76.1,68.3,64.0,81.8,72.5,2,3,0,0,0,1,3,3,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1
183,Software Developer,7.02,82.2,67.3,88.2,63.7,62.0,61.9,69.0,2,3,1,0,1,1,2,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,3
184,Software Developer,7.68,83.3,70.6,74.3,65.6,74.3,64.3,69.6,2,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,1,1,2,2,0,0,0,1,1,3
185,Software Developer,7.96,66.9,61.1,58.3,71.1,97.3,72.7,74.8,2,3,3,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3
186,Software Developer,8.43,80.6,87.9,78.5,73.2,55.1,87.9,73.7,4,2,1,1,1,1,2,2,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
187,Software Developer,8.79,77.4,85.4,56.9,49.3,70.0,76.7,63.2,2,3,2,0,1,1,3,0,2,0,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,1
188,Software Developer,6.6,83.7,82.5,80.2,72.4,65.5,69.1,71.8,4,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,3,0,2,0,2,0,3
189,Software Developer,8.34,79.8,87.6,73.1,75.7,55.5,63.9,67.0,1,3,0,0,1,1,0,3,0,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1
190,Software Developer,8.5,88.0,79.9,60.8,88.8,64.7,75.6,72.5,3,3,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,3
191,Software Developer,7.32,77.6,78.4,60.1,96.8,60.2,74.2,72.8,2,3,1,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
192,Software Developer,8.13,85.8,80.8,82.2,73.6,70.3,71.8,74.5,1,3,2,1,0,1,2,3,3,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3
193,Software Developer,8.37,82.3,76.7,62.5,85.6,41.7,69.3,64.8,1,2,2,1,1,0,3,3,3,0,1,0,0,1,0,0,0,2,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3
194,Software Developer,7.44,84.8,78.7,82.6,61.3,57.7,84.1,71.4,2,2,2,0,1,1,2,3,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,2
195,Software Developer,6.95,80.3,73.7,64.9,87.6,77.6,78.4,77.1,2,1,2,0,1,0,2,0,1,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,1
196,Software Developer,6.16,71.7,76.0,80.9,55.9,89.7,66.2,73.2,1,2,2,1,1,1,2,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,3,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,3,0,2
197,Software Developer,7.97,76.8,76.2,68.4,81.3,56.0,65.1,67.7,3,1,1,1,1,1,2,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,3
198,Software Developer,6.36,85.8,77.3,90.0,98.6,74.4,51.3,78.6,0,2,2,1,1,1,3,2,2,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,3,0,2
199,Software Developer,7.82,80.1,79.0,87.3,46.3,63.5,92.3,72.3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
200,Software Developer,7.39,92.9,84.7,58.5,75.7,90.4,76.2,75.2,2,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
201,Software Developer,7.64,78.7,65.7,90.5,60.0,79.7,57.7,72.0,2,2,2,1,1,0,0,2,2,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
202,Software Developer,6.23,86.9,80.1,79.3,67.0,66.2,67.7,70.0,1,2,2,1,1,1,3,0,0,2,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,1,3
203,Software Developer,6.71,68.1,69.3,86.1,67.0,64.8,73.5,72.8,2,2,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,0,1,0,1,0,3
204,Software Developer,6.08,84.1,85.3,76.4,51.4,65.4,72.0,66.3,2,2,0,0,1,0,3,3,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3
205,Software Developer,6.08,83.7,81.5,83.0,45.0,66.7,75.2,67.5,2,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3,0,0
206,Software Developer,7.63,77.8,79.0,55.9,85.2,70.5,49.5,65.3,3,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
207,Software Developer,5.8,85.2,72.7,64.0,61.0,61.7,81.2,67.0,2,3,3,1,1,0,2,3,3,1,1,2,0,2,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
208,Software Developer,7.0,89.1,88.5,83.3,68.3,64.3,79.6,73.9,3,2,1,1,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
209,Software Developer,8.14,76.7,81.6,75.9,77.3,71.2,63.7,72.0,2,3,1,1,1,0,0,3,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,3,0,3
210,Software Developer,7.13,92.1,71.3,88.9,67.3,53.1,62.7,68.0,1,2,0,0,1,1,3,0,2,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,3,0,2
211,Software Developer,6.82,80.4,95.5,81.8,68.1,67.8,52.5,67.5,1,2,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
212,Software Developer,6.46,81.1,86.8,84.0,91.3,50.0,82.1,76.8,4,3,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2
213,Software Developer,6.88,72.7,93.6,63.6,78.0,75.8,75.4,73.2,3,2,1,1,1,1,2,3,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
214,Software Developer,8.27,85.7,78.2,53.8,66.4,68.4,65.3,63.5,1,3,2,1,1,1,1,1,1,2,1,0,2,0,0,0,2,0,3,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0
215,Software Developer,7.16,70.3,74.1,69.2,66.3,75.2,92.8,75.9,1,1,2,1,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,2
216,Software Developer,8.31,85.2,68.9,47.0,83.6,61.6,76.5,67.2,2,3,1,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,2
217,Software Developer,8.54,79.0,85.3,57.6,66.8,71.9,60.4,64.2,3,2,2,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2
218,Software Developer,8.09,86.2,80.0,67.9,76.0,62.9,83.9,72.7,2,2,3,1,1,1,0,0,3,0,2,1,0,1,0,0,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,3
219,Software Developer,8.51,90.7,83.4,75.8,70.5,57.9,84.5,72.2,2,1,0,0,1,1,0,2,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
220,Software Developer,7.76,61.9,67.2,73.6,72.7,75.8,93.7,79.0,2,3,1,1,1,1,2,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3
